BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.collectInt,469462.992,468948.583,491608.29,491889.478,485770.309,490164.405,487476.939,489223.757,488274.185,491504.637,500500.051,489305.705,490331.05,491601.294,496141.937,459473.412,498032.454,494100.925,487236.289,493949.14,494217.3,495979.508,490122.714,489997.512,493765.18,490595.47,497750.277,496226.518,496903.421,497305.533,489590.995,482237.934,495971.632,497060.283,496096.997,496634.889,494135.765,498988.021,498481.323,497689.885,499212.812,499350.156,493712.25,497137.122,495023.914,498411.397,496490.002,500728.414,496171.922,491470.721,491065.013,495865.734,497846.027,498129.877,500472.883,498802.637,496890.755,495880.799,496670.401,497443.825,2,484212.5,492934.7,494223.9,497636.8,1.009539,1.020692
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanHashMapTest.count,453012.408,448486.152,460815.787,458779.708,457930.082,457207.001,455827.818,455587.22,450907.359,455762.905,461890.017,458589.456,452388.375,453560.03,455130.363,460081.868,458557.657,453135.322,453854.488,452277.466,458779.708,458275.463,459471.843,456037.342,459352.366,456117.875,455602.203,457874.92,461534.953,459331.423,461502.74,459090.975,467227.34,463432.209,471509.858,469105.091,458674.631,462175.708,467736.816,470119.204,468786.919,470141.177,470306.803,464195.164,463701.167,462882.497,463715.424,466624.396,467264.209,457781.898,467164.461,465609.305,467942.27,468607.701,466622.925,463343.823,469990.624,454327.408,463246.907,464032.792,6,454684.1,457723.7,463498.2,467201.6,1.019476,1.020735
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.toSortedBag_with_comparator,509660.668,494650.624,512534.885,511008.456,520381.931,513632.184,515774.698,516799.069,510609.141,515954.464,518377.607,509254.751,513856.212,511152.097,509896.832,513160.26,514539.295,514804.713,518724.129,520603.684,514635.424,496675.961,472545.959,470117.462,493491.92,446791.12,489228.378,512534.881,512352.641,509110.008,495967.519,498854.011,508968.09,511068.201,502822.764,506950.444,514043.004,516533.924,519865.222,519169.369,516192.283,519044.06,518786.271,516317.15,514693.349,507828.48,513401.75,514814.485,513937.441,517613.045,519389.194,519900.28,516433.97,516173.806,516455.865,516443.382,514547.489,512753.475,508622.821,508909.103,2,500413.4,513776.2,510814.6,516326.4,1.004944,1.020879
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.injectInto,2404246.59,2493450.27,2535541.34,2498378.66,2533432.63,2515018.36,2557044.55,2531832.63,2409872.57,2525963.08,2346774.57,2403168.2,2388607.87,2549224.9,2553614.65,2587480.08,2589640.58,2601041.73,2586652.57,2576241.6,2588970.38,2605666.62,2571291.81,2608612.81,2592321.73,2539689,2570761.2,2558989.11,2612229.15,2604472.91,2468139.77,2479558.72,2522728.78,2608974.96,2545046.55,2591467.52,2561886.13,2610226.55,2566276.93,2552912.12,2545859.9,2550025.65,2586268,2463614.7,2530043.47,2583651.1,2605948.66,2603371.07,2566219.83,2559895.31,2571474.47,2591660.33,2605722.88,2584971.44,2577249.76,2580352.42,2532523.24,2557419.92,2578154.86,2610562.4,2,2488619,2560601,2541882,2578490,1.006995,1.021446
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.min_without_comparator,2527237.42,2461672.02,2538803.26,2552164.28,2562266.62,2567272.6,2541636.86,2539989.53,2589861.61,2560697.15,2543743.65,2578351.87,2549886.5,2540085.48,2577712,2481829.49,2615836.23,2610423.72,2574173.58,2574907.97,2594253.48,2562535.9,2562810.64,2582510.62,2572048.29,2578709,2599888.38,2566865.55,2560681.22,2563339.96,2641733.23,2509171.84,2618211.75,2621372.33,2637494.99,2581870.29,2629234.79,2612898.18,2613702.12,2627799.62,2631251.37,2617759.4,2658289.82,2619109.75,2602867,2619674.31,2558455.88,2606755.4,2622055.11,2657136.88,2657552.1,2639275.8,2561914.04,2566500.52,2570826.21,2637600.04,2630880.17,2659263.49,2630544.18,2607173.4,16,2543797,2574911,2598469,2629104,1.021088,1.021659
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.toSet,979462.223,968725.6,988617.246,977102.789,978562.195,971039.813,1008048.6,988655.005,1004351.85,998829.77,998384.366,985439.062,986624.084,982601.947,986767.545,994565.212,990714.082,975884.646,992002.887,996345.843,1007511.91,1003834.43,990273.785,992800.454,985946.583,998207.953,1003128.3,999142.505,984423.931,987263.617,990790.323,988345.761,1005549.66,1006584.58,992757.644,1010749.21,1007602.08,1009280.97,1006341.24,1027269.46,1025045.21,1014757.07,1026493.78,1023779.02,1017384.34,1006665.41,989697.054,1008438.21,1020152.91,1017618.22,1017335.08,1002707.1,993655.162,1020724.98,1020257.21,1023824.01,1026790.86,1016449.35,1011103.63,1017760.24,16,985357.4,994876.8,1005854,1016734,1.020884,1.021944
org.eclipse.collections.impl.block.function.CaseFunctionTest.noopCase,1.32216417,1.22916753,1.26812679,1.29547582,1.2683672,1.27349575,1.27598073,1.26962756,1.29084387,1.28527847,1.288916,1.29013809,1.26675217,1.31011488,1.28867844,1.28658062,1.30126237,1.28814346,1.26622233,1.25637382,1.21746802,1.16953047,1.19586507,1.17617424,1.14492728,1.29419132,1.29102123,1.28005907,1.28535892,1.30559545,1.20101124,1.24505149,1.2449155,1.28039206,1.28176621,1.28832628,1.29290965,1.29391396,1.28546126,1.30541568,1.31953343,1.28166397,1.28108131,1.29498138,1.27900999,1.31392628,1.28467155,1.2780417,1.29178624,1.28311584,1.31371599,1.30885092,1.30733934,1.29964978,1.29158164,1.28994381,1.28256031,1.25828494,1.29008758,1.27869733,3,1.247172,1.2848,1.274684,1.296035,1.008795,1.022102
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.flatCollect,359868.467,359246.824,370501.604,361828.599,363940.681,349581.995,359982.561,366958.531,366644.24,367327.292,367383.643,365678.146,363454.015,367166.883,368652.144,361461.965,347855.243,323354.237,294444.972,330288.958,290602.194,362007.107,371681.944,366706.454,370407.758,369628.931,365607.809,368004.02,363111.241,364745.006,348359.52,344448.455,350971.407,354283.952,356088.519,355801.123,357391.946,356484.296,353369.595,354065.471,350563.025,348583.005,354375.57,359117.772,356876.899,357727.515,358028.577,352888.787,357401.524,358193.238,352326.729,350795.401,340050.172,353305.41,354142.188,349317.34,355448.688,356496.036,355329.461,354201.776,3,343879.9,363816.5,351636.8,355506.8,0.9771596,1.022537
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.toSortedList_with_null,146317.157,153184.866,155014.675,153377.186,154161.169,154295.38,154449.902,153105.312,154074.696,154392.465,153818.984,152781.532,149343.06,150657.048,152961.458,153217.069,153737.449,153933.596,153478.459,154228.982,154279.848,155619.055,154674.709,154277.402,153610.068,151838.734,153661.776,152397.728,154284.712,153920.265,154820.716,152938.955,157137.879,156861.21,156673.269,157604.753,155798.062,158062.664,159113.282,157187.858,159064.997,158992.615,157631.719,156797.413,158616.671,156287.802,156425.313,159017.383,156936.994,156900.903,158425.558,154682.47,156615.963,156757.42,156653.042,155891.041,152210.78,151280.365,145264.225,149363.957,4,152224,153944.5,155519.5,157608.1,1.021619,1.023767
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.groupByUniqueKey_target,1530670.23,1512040.29,1562542.57,1566133.6,1562337.99,1546469.1,1560812.43,1550080.68,1531575.37,1553214.86,1555846.6,1565467.18,1575129.7,1564512.95,1558643.41,1557526.95,1542176.43,1554725.14,1567015.52,1544562.33,1553295.02,1532401.12,1553606.53,1544445.71,1562685.08,1561280.97,1562019.65,1568751.64,1568365.78,1569685.85,1545819.57,1557891.96,1605156.52,1606828.86,1600035.64,1591785.25,1602363.87,1599696.04,1617667.22,1588594.16,1574283.04,1579971.58,1585656.49,1580198.79,1592869.49,1590642.78,1595873.51,1597131.11,1606455.44,1601233.67,1598880.61,1598174.49,1578499.98,1578607.72,1527723.16,1591041.86,1605084.42,1602198.95,1596009.88,1592568.69,4,1547229,1559986,1580353,1597078,1.0214,1.023846
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.minOptional,4301597.39,4305669.25,4409664.23,4339863.11,4358163.78,4341985.2,4394176.36,4333888.35,4340244.78,4379326.41,4323350.61,4373527.89,4312465.45,4290977.86,4409070.26,4387107.05,4406483.76,4425678.3,4387646.21,4445197.69,4382957.84,4276965.38,4260635.99,4264325.65,4433426.75,4383563.22,4403316.35,4314847.09,4407894.34,4407918.92,4391132.34,4342538.09,4450486.98,4499975.35,4462670.11,4476926.85,4389054.3,4522015.61,4526277.2,4341254.59,4399582.87,4383815.43,4497120.08,4522893.7,4530684.53,4491294.47,4343800.02,4507127.49,4507092.94,4560486.37,4555671.51,4560208.33,4564688.14,4475006.09,4492452.85,4432637.36,4521470.23,4499955.27,4373513.52,4112592.08,4,4335235,4383000,4426754,4500880,1.02117,1.026878
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.isEmpty,3632131.15,3372756.93,3431002.94,3455700.47,3431162.12,3428904.43,3421169.46,3415718.42,3451548.81,3452105.09,3397738.56,3442392.81,3425114.3,3421320.18,3452808.38,3447661.72,3470710.76,3483549.5,3460427.67,3453305.9,3469644.42,3470848.99,3473353.52,3451683.72,3426497.77,3395388.22,3382756.33,3440095.1,3401966.54,3444977.15,3301676.81,3382080.47,3542128.91,3501139.48,3553505.17,3528372.03,3540297.12,3574164.76,3547847.69,3516109.31,3532230.43,3543512.92,3559262.1,3545135.96,3522812.59,3525179.28,3547005.02,3515813.1,3534370.15,3600617.89,3552330.31,3586828.44,3570617.61,3611806,3605917.52,3593525.44,3573536.66,3590316.77,3566265.37,3551080.96,16,3429149,3469555,3506763,3560117,1.022638,1.027229
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.getIfAbsent,788501.057,751851.569,751895.207,755509.2,758047.197,749728.04,770711.846,767852.155,761532.763,762468.702,770141.353,769111.286,751363.03,757373.957,757416.593,761932.802,765152.73,763327.055,767692.254,755320.39,777187.964,768636.392,775074.61,773280.017,773985.144,773921.247,771541.128,771219.502,749729.432,775626.467,771798.274,758350.796,763912.834,772894.336,790454.117,786482.565,780219.707,784373.761,786648.098,784008.449,786970.377,787971.243,793261.729,793132.184,789705.602,778839.213,779144.258,776541.195,790877.882,796280.362,790596.896,787306.205,793970.756,782354.589,794608.242,792064.968,793434.261,791275.171,792421.428,789325.259,4,760022.9,768603.9,780447,788741.4,1.026195,1.027271
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.collectDoubleWithTarget,819013.109,822725.302,841814.589,843014.837,836017.927,838811.956,829866.078,827555.503,841935.019,835263.669,843112.901,831772.687,834838.585,838285.589,839140.535,833503.071,842634.995,840749.302,840093.702,840718.119,828668.619,839830.809,835441.823,840134.41,843906.003,840344.205,829395.51,838445.968,841729.163,840860.534,838821.082,843282.181,809946.7,842289.03,844718.231,842058.536,835824.763,834869.151,846671.52,855422.823,869523.087,871370.193,871264.442,865712.767,860464.009,863523.951,862886.843,875694.038,865963.315,865634.374,865542.957,858463.256,860042.681,860974.245,865682.472,855401.23,860683.968,849566.966,867312.444,864845.554,6,833420.5,839214.7,849511.6,862720,1.019276,1.028012
org.eclipse.collections.impl.list.fixed.ArrayAdapterTest.rejectWith,873498.579,862544.575,826055.564,840873.564,880425.144,879330.341,855569.249,864071.552,889984.057,889883.702,895759.821,891768.715,901678.614,884758.621,893116.384,897237.925,881225.913,900846.424,896738.938,901158.643,894524.598,877795.506,875996.385,869390.752,896987.104,890523.009,894227.193,891013.996,893978.409,885260.874,896188.041,887040.565,889852.77,903568.376,906209.576,897780.724,910063.168,899414.413,897759.156,904073.143,904621.7,908028.631,903389.163,905661.418,906680.097,899245.536,909761.188,902273.68,905273.756,908158.296,903528.448,904522.552,885047.668,906182.771,902701.379,904241.396,906976.115,895562.562,905107.656,909584.845,12,874168.1,890582.6,899349,905036.8,1.016253,1.028823
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.getOnly,4409742.47,4309846.27,4500226.14,4515840.32,4415180.92,4419577.01,4417075.4,4479657.28,4525973.71,4513378.37,4543563.68,4482056.03,4485098.81,4471835.83,4450263.9,4535956.44,4521969.89,4557032.49,4501685.37,4520233.57,4505353.32,4437198.09,4571881.51,4548429.07,4527297.02,4528297.38,4520602.58,4524749.92,4529194.74,4524783.89,4579639.42,4535364.2,4624209.1,4652487.87,4642498.24,4633020.2,4578315.87,4682816.71,4673757.34,4603131.13,4681698.6,4634844.71,4645919.11,4642235.96,4626296.1,4626415.31,4654770.66,4572148.05,4627021.02,4650052.97,4595575.04,4641766.18,4696730.17,4650861.87,4654888.39,4615128.76,4661645.61,4686739.76,4609977.78,4602696.72,32,4463825,4514482,4615567,4648404,1.0297,1.033971
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.select,812957.03,804275.935,815099.622,821678.988,822543.349,824841.167,819792.741,814270.433,826668.012,823762.604,824212.877,823816.2,824036.318,820270.493,822700.593,811751.998,818682.208,825047.157,829386.453,817777.947,822646.779,831895.447,825602.524,821145.521,825244.653,829348.912,826394.217,823759.002,819390.562,819811.054,834204.777,820431.929,843914.359,848682.39,842686.853,850439.685,852806.987,857198.73,847706.658,858528.302,859387.85,850999.041,846993.18,833735.607,852211.843,841548.411,837112.215,843809.781,850461.128,855437.517,857469.437,858569.378,857227.821,856668.182,852223.907,853309.176,846131.582,854254.562,838079.6,844085.478,12,818815,824065.3,843824.4,852141.5,1.030566,1.034063
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.anySatisfy,1452148.38,1441523.98,1456460.31,1462743.29,1401469.58,1373102.44,1417250.06,1352509.57,1418443.86,1435230.04,1465450.57,1482969.27,1473240.19,1477886.84,1478417.87,1460883.11,1468606.92,1466247.63,1464739.36,1458076.87,1469006.72,1454459.4,1474470.23,1467925.1,1468769.13,1479997.41,1469888.01,1479594.31,1464676.54,1458728.69,1481067.64,1449191.49,1504873.27,1500325.87,1479922.1,1496073.12,1471759.71,1498882.05,1485881.1,1499969.87,1497213.77,1502120.92,1501016.17,1497085.4,1501790.2,1501340.55,1505116.66,1483493.03,1501432.55,1465776.24,1501995.88,1498435.9,1493764.86,1501230.07,1503665.78,1500327.2,1493676.55,1500312.99,1503656.79,1488564.45,10,1436629,1465512,1487208,1499028,1.022894,1.03521
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.chunk,626234.054,633925.126,636548.481,646432.301,642040.293,648397.558,650870.725,644450.858,636088.484,644538.792,642589.427,635228.508,648109.666,650570.301,649411.828,641363.763,636411.781,645497.741,635046.048,644312.792,637952.609,654255.773,653293.531,629826.525,646007.633,635653.734,640922.556,642706.744,647079.984,642511.116,658327.137,657383.674,664626.381,663271.352,661798.214,665333.681,667885.094,676620.607,669110.593,671198.142,666961.6,663183.618,657893.974,662966.019,662873.454,666332.49,656984.184,665089.492,650461.256,677237.142,666634.58,663999.682,673742.669,669942.991,659119.561,665281.719,669158.191,661961.844,666563.018,670100.452,16,639183.4,645503.1,661948,667565.1,1.034168,1.035639
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.collectBoolean,1080846.63,1075815.64,1066249.39,1095015.7,1097295.45,1106980.86,1077255.4,1117694.39,1099076.34,1088195.72,1071544.61,1073707.65,1059297.59,1059930.5,1058805.13,1085067.56,1059324.37,1094585.33,991284.037,1018523.39,941454.554,1095676.17,1041520.29,1102851.75,1050117.27,1070060.85,1041131.14,1066142.13,1074848.27,1081528.19,1095261.92,1075795.85,1111868.09,1096219.41,1118132.85,1083518.54,1093356.1,1065186.98,1097023.34,1080601.07,1119732.16,1080979.6,1126705.35,1088991.89,1122217.98,1074480.58,1112107.76,1112374.39,1111482.08,1075143.92,1106160.51,1095201.46,1074358.02,1089165.41,1105660.68,1059374.32,1113990.71,1102559.41,1120372.97,1110051.88,32,1048352,1082583,1088458,1105319,1.021005,1.038367
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.detectIfNone,2424030.56,2424837.47,2495628,2455207.56,2476649.37,2405600.71,2497050.73,2473729.31,2409623.18,2431002.63,2403153.33,2488227.66,2426961.84,2466753.03,2473308.95,2473942.31,2472564.91,2453830.25,2507031.43,2486882.96,2482666.63,2496509.13,2443905.17,2437038.52,2402297.4,2399498.98,2493953.38,2527430.21,2471097.55,2472475.91,2562073.84,2498159.53,2603939.54,2577839.92,2588408.62,2584578.87,2541526.91,2548899.46,2590684.68,2557296.59,2548150.18,2585992.43,2521279.03,2555234.15,2573543.43,2555773.48,2579108.76,2584458.81,2593662.52,2583248.44,2590066.5,2569959.53,2588432.34,2573313.14,2529519.39,2543162.74,2551238.07,2574119.93,2569334.38,2586170.49,4,2442418,2474027,2555382,2577290,1.041732,1.046158
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.count,2583485.8,2483312.29,2555873.58,2579855.38,2572337.75,2569633.7,2583690.53,2579712.24,2606412.25,2611302.34,2566201.87,2570865.97,2526649.81,2535008.4,2555641.57,2444417.24,2519700.95,2467208.72,2563060.09,2515908.37,2524103.01,2569938.48,2524062.43,2530375.73,2555237.35,2617354.22,2581370.26,2526212.62,2514998.44,2511392.08,2665348.31,2632873.03,2681082.93,2632211.35,2608342.14,2659988.75,2639838.36,2650894.55,2656094.51,2633436.81,2647639.55,2662750.88,2685508.73,2698182.35,2601779.8,2677680.8,2679063.97,2627558.23,2685454.3,2646156.95,2673656.37,2686189.79,2672231.79,2661524.06,2674303.92,2649079.31,2696967.53,2660378.33,2645890.97,2678426.85,6,2526849,2566569,2646177,2669304,1.04007,1.047215
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.drop,325531.239,309131.116,323924.477,314159.839,329368.094,320044.177,323503.201,305203.748,314332.304,316272.51,285277.722,308338.129,326183.658,323301.666,324902.721,318680.719,323154.154,330130.931,319760.523,333915.153,322609.794,316362.244,311723.011,324299.515,322860.057,326917.015,309989.591,322946.65,322790.712,317538.988,327023.687,331934.704,327323.805,338707.053,335806.982,338007.308,330550.088,337963.872,328430.38,335243.162,325971.36,332350.252,321021.547,330230.943,323680.742,342221.723,326262.939,333336.104,327088.84,339216.64,328016.896,338469.593,326851.251,338289.105,328841.317,338137.873,322942.47,334721.916,325882.149,339488.803,64,313715.3,322975.2,328873.5,334329.1,1.035115,1.048322
org.eclipse.collections.impl.collector.Collectors2AdditionalTest.rejectWithParallel,70.028966,71.044801,71.0615783,72.065124,71.0390358,71.0521353,70.055237,69.0068862,71.0483226,72.0513864,74.0560106,73.0583051,72.0100584,72.019368,73.0365365,74.0045954,69.0204309,70.015316,68.0490552,67.0299959,65.0627835,69.0444222,73.0248419,74.0619528,73.0470339,73.0308863,73.0162644,73.0685105,73.070299,74.0473674,72.9562365,71.9805168,72.9600909,72.937293,73.9698746,73.982462,73.970289,73.9987716,72.9370594,72.9890719,72.9872688,73.943797,74.99028,74.9507625,73.9591816,73.9548748,73.955008,73.9697636,73.937766,74.925975,74.93733,73.9833944,72.9743113,73.9267178,73.9589374,74.925675,73.9819144,74.986065,73.9491916,73.9878196,4,70.07431,72.1728,73.50133,74.19297,1.027999,1.048911
org.eclipse.collections.impl.map.mutable.primitive.UnmodifiableObjectBooleanMapTest.toArrayWithTargetArray,1778076.68,1778694.19,1843061.47,1828137.32,1847005.49,1805536.3,1821155.03,1765504.18,1812250.4,1813672.12,1848870.81,1828976.63,1840157.95,1850851.68,1864501.99,1841758.05,1844214.62,1853168.8,1806569.5,1763218.4,1789586.14,1690545.58,1810610,1746171.7,1839382.83,1854574.94,1841151.84,1844884.62,1853748.99,1861343.39,1877091.03,1860059.09,1879848.8,1901337.2,1915680.43,1900884.44,1881593.52,1887761.39,1900001.12,1880039.05,1889045.81,1885326.03,1905853.11,1904901.67,1914761.11,1902169.08,1907275.88,1905685.57,1898028.84,1901195.51,1906776.22,1915621.4,1882514.61,1851648.66,1896706.89,1893817.91,1899573.14,1901503.58,1912261.8,1922814.69,8,1797822,1833476,1888375,1902293,1.037547,1.050385
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.collectLong,1353086.01,1331471.12,1377557.33,1389031.79,1393699.1,1387886.15,1380233.55,1377027.12,1388650.71,1381434.09,1380622.86,1365923.57,1392269.56,1349689.68,1387668.48,1392117.71,1392364.09,1371704.36,1387152.18,1398871.01,1401610.48,1386278.28,1392895.41,1393887.74,1383491.2,1392486.22,1341219.27,1382485.78,1371509.07,1383985.76,1412192.61,1382760.09,1453744.9,1457800.97,1418685,1449599.04,1440271.96,1457046.26,1458263.34,1475326.67,1465479.34,1480612.04,1448746.49,1459744.73,1450187.78,1446712.71,1461032.12,1441700.11,1457712.56,1443314.69,1447345.44,1462916,1455455.79,1449120.73,1446884.1,1459398.62,1479579.76,1429839.1,1440823.53,1431172.18,16,1372652,1387736,1440768,1458384,1.049676,1.050963
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.allSatisfy,2505784.23,2485452.72,2483568.74,2521788.08,2516755.69,2549146.81,2511409.89,2536216.83,2554883.24,2551016.44,2532056.82,2560480.68,2509404.56,2546689.96,2506936.69,2537984.55,2516719.64,2587314.81,2575716.97,2533784.47,2534218.61,2549263.1,2505289.03,2479876.34,2446378.82,2475621.35,2413699.7,2480851.32,2385301.01,2453547.76,2649339.25,2534758.33,2658711.05,2680767.94,2652034.64,2618889.26,2616061.63,2643065.22,2649552.04,2653520.48,2683013.86,2677269.88,2637171.43,2645925.75,2617237.23,2653601.82,2680162.24,2652292,2641106.61,2645005.34,2643372.2,2665288.66,2619940.21,2712488.25,2695308.83,2662026.78,2655756.44,2645223.44,2664375.15,2643079.61,14,2503770,2538734,2634306,2662226,1.048659,1.052052
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.newWithKeyValue,594508.277,577808.118,592823.005,597146.157,600633.731,603906.594,594814.281,584979.547,595626.474,593277.933,595507.227,598097.664,590323.929,592195.611,600080.562,595301.872,597860.726,592509.413,590707.915,595171.207,598621.275,595406.249,570890.005,596563.987,596014.284,599867.166,591415.246,592714.444,592658.355,600472.932,644190.667,611126.052,632345.841,622175.362,622893.683,596711.162,593660.846,603641.507,590318.535,567299.332,576212.053,629463.372,634717.472,635662.718,637865.459,633904.277,633180.245,639201.2,627133.141,637059.411,635528.846,624978.158,637352.864,630948.389,633862.755,633742.895,637201.553,634936.578,635351.261,635358.402,28,590642.3,596531.3,611873.8,631088.9,1.035952,1.057929
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.detectWithOptional,1593261.65,1548569.51,1580411.78,1577110.8,1577327.17,1556392.26,1581451.57,1579046.97,1532871.03,1600970.35,1590751.49,1544143.09,1571686.82,1580048.92,1556343.52,1590837.02,1590837.36,1566920.21,1543053.5,1573197.07,1595476.1,1569500.12,1581547.04,1576019.84,1556377.34,1597131.19,1581716.29,1574790.07,1583007.33,1578858.95,1636275.65,1627385.43,1616931.41,1678780.72,1703174.95,1618208.68,1656468.39,1674362.79,1614636.05,1660559.21,1681496.32,1658908.97,1704775.75,1684867.62,1652704.68,1682344.69,1680318.7,1652920.28,1666990.04,1684095.68,1626062.29,1686930.11,1677808.45,1644839.56,1675676.85,1673514.97,1629697.24,1655750.52,1669539.1,1634981.8,32,1565042,1581546,1650198,1673863,1.054462,1.058457
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.zip,81480.3022,80635.3094,81566.4828,82292.8041,80395.3698,81479.23,80622.6208,80964.3543,78552.7056,82806.5029,81058.9768,83146.4839,82284.102,82520.4701,82425.2475,82269.3819,82555.9037,80930.3446,83578.2622,80887.4092,82136.9367,81407.9586,81902.5771,74566.8699,81801.7309,82115.0153,82279.154,83006.8531,82072.3286,83188.0593,78862.4096,82005.4832,84174.5913,85778.2267,86064.0581,88282.1107,84879.7781,89134.8631,87053.3946,87576.9605,85895.8822,87660.3328,85172.1001,88142.7174,86086.498,86739.1116,85749.6248,88507.5332,86671.3674,88203.858,86185.9888,86923.2046,85426.6614,87923.122,85637.3789,87323.7356,84383.8702,87552.9285,86652.8559,88917.7056,32,80687.75,82184.56,85327.18,87176.99,1.057365,1.060703
org.eclipse.collections.impl.map.immutable.primitive.ImmutableObjectBooleanSingletonMapTest.asLazy,1048679.8,1030616.31,1061833,1076888.42,1063261.13,1074020.36,1068763.59,1069279.32,1058822.08,1066881.73,1059682.91,1072359.44,1071799.76,1074842.33,1064315.31,1065925.21,1059407.84,1071108.93,1073900.06,1070439.23,1068954.7,1071973.91,1061512.58,1072824.56,1068646.88,1076183.53,1071150.91,1064645.2,1070436.73,1066620.58,1111558.82,1107435.19,1129650.92,1141105.71,1132455.41,1131948.66,1118034.09,1129348.6,1126787.04,1146835.84,1134709.32,1128943.95,1134946.06,1132353.11,1132561.05,1141580.99,1134417.92,1133350.18,1139143.57,1119434.96,1132568.34,1135660.56,1141897.68,1139287.59,1144266.76,1127501.55,1126634.39,1137020.41,1137750.28,1116891.82,8,1061502,1069970,1127514,1135736,1.061221,1.062172
org.eclipse.collections.impl.map.mutable.primitive.ObjectBooleanHashMapKeysViewTest.detectWithIfNone,1565556.3,1535247.06,1582622.61,1594701.33,1495113.98,1586653.55,1587739.42,1584260.49,1563216.43,1578024.53,1564949.09,1553811.27,1533082.65,1532521.98,1570741.63,1579205.01,1556941.14,1568350.53,1572891.5,1573360.3,1575978.23,1571426.2,1549209.35,1585830.57,1564740.79,1557508.71,1558398.82,1571138.54,1563163.05,1580592.7,1606293.49,1656123.29,1592922.74,1696923.31,1650806.71,1674435.39,1672851.87,1672766.04,1676144.01,1677300.25,1676192.54,1674365.16,1666036.45,1672122.3,1678650.14,1644351.43,1634664.74,1685392.93,1646005.76,1679735.71,1655157.32,1705098.3,1647601.23,1673957.33,1613533.15,1671726.54,1653977.75,1660955.09,1648044.64,1632675.06,16,1554253,1573413,1649824,1672591,1.061591,1.06314
