BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_annotationQueryTrimsSpaces,26465.415,34901.3318,34716.97,34736.6923,34922.3326,34986.469,34506.6759,34633.2378,35827.6304,41647.9009,40993.7499,41804.1671,41228.7207,41884.9781,40735.3518,35587.1923,41807.9911,42175.6861,41883.2278,35018.8614,34663.8734,41599.9238,35073.3193,35116.5689,35112.0834,35309.3137,41058.3697,42115.0344,36312.004,34840.154,30690.2759,40029.1861,39928.4879,40410.7908,40362.807,39777.3166,40359.9372,39868.9613,40549.1096,40585.7384,40049.8669,40167.775,40306.1136,40333.7882,39872.3391,40268.809,40730.7192,40025.955,39685.0671,39927.7125,40441.2611,40120.2564,40554.941,40257.3065,39734.3673,40264.0309,40195.79,40014.1282,39960.794,30339.1527,10010,35881.27,39485.82,38583.44,40285.05,1.020481,1.075309
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_spanName_coercesEmptyToNull,223238.894,227224.55,225870.809,224734.254,194157.889,221670.413,192611.807,187677.742,189910.777,217252.852,197588.999,216056.605,224156.961,228502.525,198174.064,189551.936,164157.708,184749.594,215634.169,226451.287,203202.007,188541.331,209667.485,224859.038,206669.318,191886.644,213903.591,228115.327,228184.787,229109.135,219308.093,218954.78,216750.766,207256.42,208494.207,212249.717,214077.582,214961.276,214934.782,218699.094,217129.317,218594.328,215989.481,216384.281,218291.492,215766.669,216367.676,215745.052,215546.679,215466.949,214092.132,216169.217,217653.328,219547.177,218804.098,215767.53,217394.994,217782.821,214319.059,219458.716,1,198828.1,215162.2,214630.7,217159.7,1.00971,1.079804
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_endTsMustBePositive,78998.1708,80862.9581,80596.4389,79802.0741,72997.6381,69326.6629,74576.7576,72695.3361,69152.0431,76513.0434,73237.1379,75721.4954,74969.2447,73954.8498,80964.0537,74885.9024,72182.4244,81709.08,76452.9704,70552.5403,74284.161,81549.8014,77187.5182,72694.538,80336.4419,79508.1233,80799.6606,81260.5095,80730.512,80238.3047,80804.2122,80715.6716,81497.2699,80365.7935,80994.1052,81352.6463,81208.1774,81139.6583,81430.5291,82426.6962,80541.1137,81797.8018,81458.9866,82046.1515,82312.6102,81679.2224,81841.9407,80660.483,81059.2099,81997.6233,81341.8028,81932.7181,81973.0885,81831.3482,80663.3756,82299.5652,82422.3258,81800.885,67745.8066,81979.4474,10,74256.88,77902.53,80186.55,81737.76,1.049267,1.080431
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_spanName_coercesAllToNull,200840.908,201463.221,177338.575,168021.733,194220.808,180155.669,190780.012,203595.39,197341.154,187915.872,183534.94,202069.182,176980.96,170399.745,187454.428,202134.016,185170.144,170670.076,184031.387,192013.816,171968.592,181339.594,202055.978,191366.302,172894.034,184107.8,204520.425,191484.77,169245.313,169386.534,200492.495,200574.915,200857.477,199809.953,200050.853,201760.308,198052.206,201628.213,199500.366,199736.958,189110.181,194742.797,201304.343,199595.441,199679.258,203391.557,204607.959,202640.082,203031.066,203389.234,204629.14,201602.966,201640.954,199990.988,200182.41,201182.651,199909.218,201478.675,203353.694,202952.691,10,181724.8,192315.7,198808.9,201806.6,1.049459,1.094031
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_maxDuration_greaterThanOrEqualToMinDuration,79700.0149,70625.5446,77456.8691,80830.1794,79865.4733,70114.6333,78115.4641,72080.5943,67629.0518,67142.7716,74747.6608,74527.4871,67674.3406,72263.6452,72363.9994,69277.3074,66966.7152,67633.6105,66141.5319,72325.4631,73991.1208,73995.6664,74465.0459,73639.5714,76581.8531,73301.5578,76448.6339,79033.3662,80229.704,79724.7513,78842.9431,78703.4695,78221.4438,78206.6519,78831.0307,78806.3869,79705.4056,79114.3539,79676.2116,78873.1537,79270.9867,77929.4252,79693.6944,79735.4693,78666.9015,79083.8245,77657.844,78792.3197,77703.3415,79352.1332,79048.3847,78982.5894,79386.8822,78999.1024,78021.987,78138.7752,77904.5729,78385.2567,78477.4315,77489.6467,1,70768.99,74801.09,78500.53,79082,1.057233,1.109444
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_annotationQuery_missingValue,113512.06,143620.841,159681.447,157201.094,144370.292,144968.511,144370.06,144976.318,157190.764,157607.63,148998.575,130490.422,139372.957,148784.464,130213.641,128866.77,140001.107,149978.48,137053.937,159809.911,158586.789,159390.704,157706.549,157403.379,155530.792,157376.752,157841.569,156288.395,132565.351,158495.079,141082.668,158157.369,158212.823,159033.888,159562.409,159811.395,158795.125,157875.847,156989.411,157615.549,156678.558,158638.424,159290.724,157280.146,158736.14,158426.349,159401.373,158307.467,158524.776,159509.825,159534.252,159640.923,156493.59,159634.426,159050.765,160300.831,159245.52,159927.64,160861.31,159613.379,1,140532.6,151727.7,156173.4,159019.4,1.048058,1.111297
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_remoteServiceNameCanBeNull,209361.538,188914.477,166988.106,200090.557,222997.922,223539.501,221184.562,213088.369,199822.046,221787.407,218866.016,189610.305,190440.878,190411.464,221474.504,185572.364,188543.732,191192.804,219546.838,189467.716,222268.942,190245.182,219843.047,221846.982,222802.439,223083.99,221698.601,194224.103,188368.676,190843.731,216462.614,217725.141,216248.787,216059.585,216954.377,217409.37,216527.446,216700.174,220624.316,215756.434,219422.948,218112.919,223436.841,223037.682,221506.581,223761.611,225924.761,222813.126,224320.962,224874.157,223911.763,222308.333,220402.627,222747.763,225246.315,221716.061,223131.225,219218.823,221323.971,222633.822,1,196946.5,211892,219217.9,222227.9,1.049165,1.113025
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_serviceNameCanBeNull,190047.703,200706.81,192633.027,179777.536,179313.972,179275.96,191903.448,210111.436,210225.057,197180.053,195068.026,198927.044,178796.524,192807.372,211865.456,211216.011,214623.082,212642.682,214435.955,205654.818,179097.89,179256.085,180647.329,176642.803,179252.111,161961.722,211084.834,180678.269,178597.673,180513.021,211876.168,213825.296,211374.925,210135.474,211303.854,207043.115,209203.786,214888.833,215968.582,216225.811,215262.353,215003.558,215160.896,214730.266,215187.99,215630.955,215261.055,216466.373,212597.225,216041.187,216543.274,215739.759,214335.771,215539.278,213160.467,215266.489,216641.462,216076.078,217161.765,215340.139,1,188190.6,201555.1,213042.1,215256.7,1.068038,1.132078
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_maxDuration_onlyWithMinDuration,67502.8725,76728.1757,81930.4977,81295.4476,69318.4312,67408.7748,68795.2545,78129.7174,72472.6271,71128.8487,69901.5993,70705.3935,70095.6243,70896.0439,80225.4789,72167.3266,78576.9985,81559.3352,82193.118,74583.8942,70472.6237,70420.4351,70003.56,71697.5313,70510.4044,78160.5185,82779.0694,82758.5148,82054.1277,82172.0432,82332.6791,81713.5886,81844.4003,82732.5206,82671.2024,83522.148,83569.6801,82941.4459,82461.8618,82785.715,84073.3356,83600.576,84129.1228,84892.2912,83376.831,84062.3028,82775.0923,83758.6237,84144.2295,83351.749,83210.5177,83975.6094,84272.2981,83962.5656,83810.2338,83638.334,83653.4751,82405.8403,82489.9357,83461.031,1,72066.2,76667.38,83009.44,83732.71,1.092159,1.151879
zipkin2.storage.QueryRequestTest._Benchmark.benchmark_minDuration_mustBePositive,77762.165,76650.9387,77535.0063,78592.7337,75551.1755,78441.1064,79183.2348,80163.9924,69801.1328,66008.0733,67550.3343,65497.3208,67374.0229,67798.6761,77188.1548,69010.0889,76577.5465,70394.9192,69222.8157,69595.4337,75603.3598,72254.4311,73848.7948,72503.598,68270.4324,63926.4656,64041.2126,65529.8785,68585.7674,74638.7419,79920.6904,79378.7538,79161.0123,80668.6576,81240.9299,80078.7851,81355.9286,80884.9298,81434.2649,81202.4779,81074.8605,80027.9111,81060.0681,82085.7948,81411.7932,81248.6286,81682.5634,81263.6898,81925.8189,81110.2275,82037.9459,80912.7331,80844.0307,82787.2953,82064.9682,81169.0724,81495.3283,80768.0029,81199.3826,81857.6962,100,69817.35,74355.72,80727.82,81442.61,1.095399,1.156446
