BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.collectIntWithBagTarget,781303.907,790385.835,812627.786,805868.403,753375.473,743290.808,758860.664,743260.385,754822.009,767907.883,802232.545,817310.835,815718.018,805240.982,805385.274,798859.886,812205.886,800712.002,813669.776,792758.246,795507.179,822580.514,813387.864,808030.693,819059.226,809552.319,803458.384,805808.002,819711.349,810017.927,801139.195,794972.488,816463.449,822524.264,815409.139,810246.989,817663.079,822556.768,804274.758,822772.149,823707.82,827642.788,820486.824,826348.047,821595.434,822009.124,815379.643,825031.409,790946.883,817640.357,816215.182,818581.876,824854.027,819658.087,815806.85,829255.07,815071.121,815539.814,825270.327,828764.75,782759.6,804669.4,812597.5,821394.7,1.0208,1.038108
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.collectTarget,131115.419,134034.813,133003.337,137996.166,134073.69,134851.346,135882.629,136867.775,135735.501,136054.578,134283.507,136305.837,135348.821,137621.287,136391.815,137070.533,135476.548,137017.695,138005.777,135763.355,138686.29,138421.147,137405.896,137160.688,136968.6,136195.592,136068.965,135326.825,135602.49,134378.297,127890.718,124959.539,129086.986,129702.138,129820.431,130260.099,130279.955,128653.125,128397.288,125476.334,129328.087,128249.647,129762.597,129992.568,129519.667,128784.755,127894.866,131002.029,128461.655,128678.48,130601.177,131152.663,128090.683,128828.24,129104.222,127472.88,130860.71,127965.095,128510.972,127406.612,135236.5,136782.9,128250.7,129534,0.9470293,0.9483462
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.collectWithIndexWithTarget,1529068.68,1512387.43,1505071.93,1541305.48,1537837.9,1499601.1,1481640.01,1535279.83,1527288.13,1541580.56,1524243.01,1543517.09,1548504.22,1552875.14,1551770.33,1545146.94,1545166.08,1556570.33,1544449.6,1532358.07,1537367.55,1547418.96,1490991.4,1534269.79,1510932.23,1541636.64,1551382.79,1541720.37,1545809.95,1537553.44,1536831.98,1518870.78,1556885.17,1532453.17,1531460.46,1547237.77,1528900.54,1535506.26,1547348.81,1538050.03,1541475.96,1554179.09,1552794.39,1556164.66,1551043.47,1540949.38,1559636.67,1549898.85,1549887.33,1552355.8,1573411.57,1541629.34,1566826.66,1566937.65,1537473.31,1561028.22,1567066.59,1552979.89,1552499.47,1547745.14,1524275,1542014,1542428,1553710,1.007596,1.011883
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.count,650236.169,656656.193,662566.225,664535.974,663014.593,678161.143,678602.405,667978.386,673986.887,671498.479,666054.856,674560.201,682320.677,675024.508,679515.982,670867.9,677678.507,678994.073,679628.083,676795.297,676987.056,683948.352,680049.961,679059.374,675652.992,673970.854,669664.198,670626.662,633383.586,631869.201,644104.32,648616.859,651181.025,662766.259,650535.248,660605.659,655715.806,656271.53,657569.217,655284.274,654758.203,657331.063,618008.714,658991.813,657221.735,640975.518,654829.108,653569.702,657898.836,655981.816,651389.253,647521.196,655890.488,655827.564,654039.372,657542.792,649271.809,657652.567,652734.818,658333.337,667341,676340.4,647650.7,655950.9,0.969874,0.9709817
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.drop,270432.792,262000.081,269111.977,267649.113,269703.737,265645.717,267410.418,265923.325,269378.079,266538.432,266470.056,267451.571,263962.918,268044.935,268812.302,269490.194,268259.808,266064.912,266222.576,263495.818,269211.717,267545.035,265825.847,264977.326,258445.92,259409.188,261818.362,258552.424,261650.604,264615.86,258570.006,254042.808,258566.141,261402.659,262607.903,261214.989,262757.365,272960.026,269699.311,269847.646,266931.861,270306.951,270896.145,271144.474,272771.23,263568.343,262617.219,260488.319,259965.029,255390.385,261767.252,259188.347,265409.132,268291.756,266077.839,268678.46,269293.877,271951.048,270413.358,266519.203,264925.3,267655.7,262435.2,267497.1,0.990616,0.9993687
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.forEach,671456.071,656993.921,663975.3,664112.991,668827.196,669322.245,670737.03,672232.14,670863.764,666129.582,668533.128,676525.104,667519.281,673958.919,671035.574,646804.747,668773.173,673789.702,671149.821,672794.174,670247.683,676334.766,666883.297,674607.986,676305.489,677565.63,675881.204,674214.147,673480.033,666588.793,652677.424,641160.144,661715.458,638797.256,679787.221,671562.145,674253.497,669680.271,660009.408,670292.942,670720.263,670875.161,672361.413,654063.822,663401.232,645116.063,669199.78,644404.794,606079.258,617356.544,631074.148,630348.147,619348.91,653476.168,681540.185,653967.165,673670.88,677439.323,664780.168,663691.85,665956.7,672151.8,645249.4,663898.5,0.9689061,0.9877481
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.indexOf,570542.955,569790.572,569879.987,572585.475,579609.954,569009.704,571710.036,574973.224,569423.182,577328.823,576770.428,580181.902,571209.304,576957.957,575446.323,573412.37,572422.89,575980.808,576018.283,574896.424,575081.285,575738.481,572835.173,576403.159,566515.334,563897.816,576574.328,574841.692,575349.446,578409.857,591909.965,585559.024,587642.47,604463.11,599323.216,592887.689,592470.036,598904.081,600779.518,601144.037,603592.39,598312.279,593514.436,601730.292,601902.799,602935.798,603993.705,579100.05,572718.624,567518.012,568842.925,563917.751,556469.771,571022.148,591723.711,603808.059,602750.18,603225.285,605279.594,600584.536,572355.6,575559.7,583977.8,597582.5,1.020306,1.038263
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.removeAll,195659.197,187800.643,193595.773,189939.139,193509.733,193836.347,193006.992,195386.321,197287.265,195752.845,195046.985,192007.447,195799.017,196327.742,193694.318,192652.739,193416.583,195593.455,191320.03,189067.608,193390.081,189020.992,195880.975,194195.086,196681.319,195379.591,192167.369,194491.425,194210.153,193107.766,203517.878,196494.164,198921.791,201175.889,202928.117,201709.565,202955.643,199359.161,201454.129,201635.845,200291.176,201401.809,202466.665,202399.578,205565.31,202643.336,203918.166,203998.018,204594.819,202659.18,203187.57,200664.418,201887.758,187345.706,189182.348,188195.147,188075.811,180593.602,192538.688,200288.493,192516.8,194697,197838.5,202424.1,1.027548,1.039467
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.take,156137.252,154152.549,157934.616,156646.267,157632.766,157276.106,157690.047,157743.317,158539.323,154673.529,156938.755,154608.027,158759.838,156543.102,158757.356,157221.914,156035.294,158102.109,158194.293,159093.474,156662.695,156357.466,145068.176,136452.587,143668.949,135764.21,129347.419,129121.888,147812.918,152215.336,157279.197,153619.581,158857.697,160429.159,157232.07,157615.294,156689.364,155728.115,154810.615,158247.615,159252.045,160156.416,158703.627,157166.385,158375.065,158841.641,157006.081,157471.52,156633.219,157175.918,154973.311,156757.662,156359.103,157911.805,159761.021,155801.69,152763.529,158736.297,156385.524,158922.922,150410.8,157032.8,156611.5,158141.9,1.007099,1.041225
org.eclipse.collections.impl.bag.sorted.mutable.UnmodifiableSortedBagTest.take_throws,224793.879,222169.451,228696.68,228699.238,231818.491,223157.614,230719.658,231892.942,232113.294,230052.774,231615.927,233170.176,229096.576,233317.124,235134.92,236133.994,229307.643,229244.069,230560.555,230970.189,227811.422,226515.64,227301.616,231947.005,233675.67,231930.785,231008.792,235004.636,233154.813,234760.764,240692.465,237535.34,240048.175,237900.814,242017.047,240671.72,239918.693,239651.088,239389.223,242097.69,241692.917,241529.989,237152.511,239289.109,239964.022,238015.754,242341.925,234854.472,233460.151,235340.983,237664.563,238028.553,240666.777,237383.553,236416.525,235303.69,238109.257,238713.145,235894.403,240228.807,228822.8,231942.2,237691.8,239898.7,1.034321,1.038838
