BENCHMARK,Original_iteration_1,Original_iteration_2,Original_iteration_3,Original_iteration_4,Original_iteration_5,Original_iteration_6,Original_iteration_7,Original_iteration_8,Original_iteration_9,Original_iteration_10,Original_iteration_11,Original_iteration_12,Original_iteration_13,Original_iteration_14,Original_iteration_15,Original_iteration_16,Original_iteration_17,Original_iteration_18,Original_iteration_19,Original_iteration_20,Original_iteration_21,Original_iteration_22,Original_iteration_23,Original_iteration_24,Original_iteration_25,Original_iteration_26,Original_iteration_27,Original_iteration_28,Original_iteration_29,Original_iteration_30,Mutant_iteration_1,Mutant_iteration_2,Mutant_iteration_3,Mutant_iteration_4,Mutant_iteration_5,Mutant_iteration_6,Mutant_iteration_7,Mutant_iteration_8,Mutant_iteration_9,Mutant_iteration_10,Mutant_iteration_11,Mutant_iteration_12,Mutant_iteration_13,Mutant_iteration_14,Mutant_iteration_15,Mutant_iteration_16,Mutant_iteration_17,Mutant_iteration_18,Mutant_iteration_19,Mutant_iteration_20,Mutant_iteration_21,Mutant_iteration_22,Mutant_iteration_23,Mutant_iteration_24,Mutant_iteration_25,Mutant_iteration_26,Mutant_iteration_27,Mutant_iteration_28,Mutant_iteration_29,Mutant_iteration_30,Hitting count ,Lower_CI_original,Upper_CI_original,Lower_CI_mutant,Upper_CI_mutant,Lower_RCI,Upper_RCI
org.eclipse.collections.impl.collector.Collectors2Test.toImmutableSetMultimapParallel1,24.13,24.127,23.563,23.378,23.214,23.465,24.071,23.08,23.516,22.853,23.618,23.674,24.515,24.442,24.447,24.11,23.38,23.35,23.582,23.835,24.07,23.985,24.803,24.305,24.552,24.764,24.216,23.73,22.93,23.114,22.183,21.059,22.503,22.412,22.231,22.385,21.853,21.806,22.247,22.352,22.312,22.297,22.527,22.548,21.751,22.406,22.118,22.172,22.299,22.137,22.464,21.854,22.53,22.353,22.307,22.33,22.111,21.98,22.52,23.16,2,23.59373,24.07703,22.0617,22.35867,0.9286183,0.9350571
org.eclipse.collections.impl.collector.Collectors2Test.toImmutableBag1,7436.207,7464.302,7491.833,7476.838,7506.135,7428.463,7493.449,7478.038,7420.951,7459.788,7465.73,7417.879,7462.945,7426.578,7354.369,7472.875,7484.381,7436.632,7403.244,7462.381,7467.929,7460.241,7493.96,7505.842,7485.12,7450.777,7465.769,7510.664,7500.799,7467.51,6957.038,7014.98,6969.349,6987.618,7037.946,7048.7,7056.432,7025.504,7044.097,7020.791,7028.697,6937.338,6979.369,6991.844,6904.56,7010.378,7002.211,7052.93,7051.477,7025.85,7034.701,6985.412,6988.428,7046.628,6992.105,7008.811,7000.735,7033.035,7015.525,6982.437,344646,7438.945,7472.339,6987.217,7023.635,0.9392945,0.9399497
org.eclipse.collections.impl.collector.Collectors2Test.countBy1,7362.546,7257.319,7308.808,7335.172,7328.878,7303.326,7343.084,7269.25,7311.31,7149.299,7337.569,7325.775,7282.221,7245.652,7287.904,7328.415,7342.888,7364.082,7359.054,7359.738,7333.758,7344.037,7372.903,7264.678,7325.696,7330.194,7349.771,7298.137,7344.341,7328.238,6901.636,6871.274,6892.319,6834.965,6884.83,6880.494,6864.936,6913.507,6906.012,6828.355,6842.772,6844.011,6880.783,6824.29,6900.339,6890.86,6880.567,6903.006,6911.762,6885.69,6888.943,6821.018,6850.23,6835.698,6891.926,6848.656,6838.907,6793.062,6904.618,6887.624,40,7290.183,7334.097,6857.232,6885.405,0.9388352,0.9406157
org.eclipse.collections.impl.collector.Collectors2Test.toImmutableStackParallel1,527.253,529.485,528.17,528.883,529.639,528.827,530.737,528.662,528.605,532.881,532.09,529.399,529.29,529.32,529.67,531.148,534.627,531.569,530.66,531.89,528.448,529.513,530.823,531.182,529.076,530.218,532.698,532.088,532.28,532.947,498.218,502.348,500.708,499.553,497.266,501.753,495.605,496.049,497.12,499.402,498.994,497.672,500.85,499.446,492.499,500.494,502.575,497.462,499.689,497.793,496.025,500.685,497.616,501.929,497.277,496.755,498.032,495.754,498.588,496.705,560499,529.539,531.1136,497.4572,499.6918,0.9394109,0.9408347
org.eclipse.collections.impl.block.function.PrimitiveFunctionsTest.unboxNumberToFloat1,861489.273,851681.736,861972.448,860398.204,862085.792,859757.28,860523.15,862547.984,863192.679,862780.139,864839.703,866797.257,865497.742,858578.759,853443.67,864712.121,859304.433,861516.242,864593.471,865910.373,863933.657,863261.349,863220.998,863941.834,858193.076,862111.978,861354.964,858518.421,858955.119,862594.229,814176.008,805692.771,811776.957,812392.576,817047.326,817088.531,818413.021,813256.245,812436.753,810550.276,816132.387,815881.535,813027.001,813740.786,807799.224,813985.595,814119.034,813198.139,814811.359,814721.026,813500.288,811350.281,813223.539,815209.161,811640.994,814434.299,814114.89,813647.027,811082.748,812257.408,172,860008,863306.4,812127.9,814579.4,0.9435851,0.9442969
org.eclipse.collections.impl.collector.Collectors2Test.toImmutableSetMultimap2Parallel1,21.37,21.762,19.812,21.761,21.921,22.214,21.775,21.025,20.9,21.378,21.307,21.255,21.549,21.423,20.886,22.225,22.236,22.183,22.26,22.125,22.402,22.256,22.403,22.328,22.436,22.283,22.398,22.122,22.372,22.246,20.534,20.315,20.429,20.649,18.84,20.654,20.177,20.099,20.151,19.993,20.09,20.621,20.415,21.276,20.078,21.042,20.685,20.57,20.503,20.403,20.368,20.934,21.03,20.666,20.887,20.812,21.815,21.225,20.993,21.124,600745,21.45047,22.01703,20.27487,20.7389,0.9415722,0.9448904
org.eclipse.collections.impl.collector.Collectors2Test.toSetParallel1,329.678,328.951,328.377,330.286,328.383,324.284,327.576,328.664,329.429,331.787,327.948,329.294,329.401,329.135,324.378,328.426,327.833,328.697,332.544,331.73,331.763,327.407,329.878,314.637,330.032,326.918,331.57,331.009,330.295,331.829,308.818,307.392,310.326,309.093,309.611,309.881,311.128,310.446,308.285,311.703,310.248,309.812,310.889,310.066,308.577,309.768,310.106,310.707,310.257,307.381,310.288,310.648,308.936,310.678,309.363,308.882,308.896,308.125,308.804,305.521,8818847,327.042,329.8661,309.1178,310.1937,0.9403631,0.9452089
org.eclipse.collections.impl.collector.Collectors2Test.toImmutableList1,7490.203,7423.875,7456.12,7472.45,7509.073,7522.395,7528.158,7510.319,7457.193,7507.871,7476.26,7495.701,7526.037,7434.688,7484.282,7520.303,7462.578,7499.627,7490.567,7514.151,7512.912,7486.989,7451.424,7517.647,7466.09,7525.966,7487.333,7503.888,7524.583,7471.77,7092.75,7119.681,7079.73,7045.556,7092.532,7089.874,7077.331,7034.976,7104.682,7093.958,7077.136,7072.659,7150.516,7067.966,7037.144,7090.87,7103.475,7080.505,7032.821,7058.232,7082.675,7066.715,7101.939,7108.749,7056.471,7130.739,7078.255,7022.889,7084.879,7073.793,613488,7476.436,7503.639,7067.336,7094.194,0.9452289,0.9454644
org.eclipse.collections.impl.lazy.TakeIterableTest.forEach1,848628.538,844708.93,841838.07,844085.42,846378.405,847109.179,846113.499,841664.605,845436.1,848370.639,848608.23,845930.299,844719.347,841820.265,837642.011,850165.114,842262.137,845886.539,847307.24,843502.097,846453.543,848291.168,847572.676,848640.951,844356.716,844442.942,847269.141,841844.802,843015.855,841806.439,797921.72,800904.478,803435.141,799196.596,797798.766,799597.679,798309.679,802317.28,801557.401,798590.38,801913.736,800548.822,796943.579,800791.33,796206.781,799073.102,795513.566,795838.298,800691.146,798013.082,801072.216,800921.481,797992.068,803136.504,803464.026,799664.921,801849.959,799545.78,801642.673,799692.242,1389,843859.6,846658.6,798474.7,800611.5,0.9456131,0.9461787
org.eclipse.collections.impl.map.mutable.ConcurrentHashMapUnsafeTest.putIfAbsent1,933339.327,933903.307,930797.807,932515.724,934725.453,930325.237,935667.396,934286.817,934054.819,931749.04,935229.874,930215.119,933946.062,931620.539,926978.974,931052.589,932844.961,935232.237,932580.892,936054.277,934413.966,936832.058,935220.447,938587.852,931915.117,931940.882,932650.536,931997.724,928990.281,932335.857,884088.17,882808.13,886387.041,885517.785,883388.248,885363.359,882522.88,886200.978,883388.826,883708.934,884394.792,884426.328,886528.825,885800.075,874704.714,858364.277,881857.326,883007.316,883304.563,882626.903,884486.243,879835.656,880807.42,887218.049,874369.321,877240.935,876534.182,879645.857,883631.908,883749.486,314,931938.4,934212.2,878484.6,884081.1,0.9426432,0.9463324
